#node	identifier	category	term ID	term description
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0045277	Respiratory chain complex IV
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0070069	Cytochrome complex
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0070469	Respirasome
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0098796	Membrane protein complex
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0098800	Inner mitochondrial membrane protein complex
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0098803	Respiratory chain complex
Cox6c	10090.ENSMUSP00000123609	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-0007	Acetylation
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-0472	Membrane
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-0496	Mitochondrion
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-0812	Transmembrane
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-0999	Mitochondrion inner membrane
Cox6c	10090.ENSMUSP00000123609	UniProt Keywords	KW-1133	Transmembrane helix
Cox6c	10090.ENSMUSP00000123609	InterPro	IPR034884	Mitochondrial cytochrome c oxidase subunit VIc/VIIs
Cox6c	10090.ENSMUSP00000123609	InterPro	IPR037169	Mitochondrial cytochrome c oxidase subunit VIc/VIIs superfamily
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0002082	Regulation of oxidative phosphorylation
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006091	Generation of precursor metabolites and energy
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006119	Oxidative phosphorylation
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006123	Mitochondrial electron transport, cytochrome c to oxygen
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006810	Transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006811	Ion transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006812	Cation transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0006996	Organelle organization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0007005	Mitochondrion organization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0008152	Metabolic process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0009060	Aerobic respiration
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0009987	Cellular process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0016043	Cellular component organization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0019222	Regulation of metabolic process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0019646	Aerobic electron transport chain
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0022607	Cellular component assembly
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0022900	Electron transport chain
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0022904	Respiratory electron transport chain
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0031323	Regulation of cellular metabolic process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0034220	Ion transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0042773	ATP synthesis coupled electron transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0042775	Mitochondrial ATP synthesis coupled electron transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0043457	Regulation of cellular respiration
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0043467	Regulation of generation of precursor metabolites and energy
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0043933	Protein-containing complex organization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0044085	Cellular component biogenesis
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0044237	Cellular metabolic process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0045333	Cellular respiration
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0050789	Regulation of biological process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0050794	Regulation of cellular process
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0051179	Localization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0051234	Establishment of localization
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0055085	Transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0065003	Protein-containing complex assembly
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0065007	Biological regulation
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0071840	Cellular component organization or biogenesis
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0097250	Mitochondrial respirasome assembly
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0098655	Cation transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0098660	Inorganic ion transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:0098662	Inorganic cation transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:1902600	Proton transmembrane transport
Cox7a1	10090.ENSMUSP00000096193	GO Process	GO:1903715	Regulation of aerobic respiration
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0003824	Catalytic activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0004129	Cytochrome-c oxidase activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0005215	Transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0008324	Cation transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0009055	Electron transfer activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0015075	Ion transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0015078	Proton transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0015399	Primary active transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0015453	Oxidoreduction-driven active transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0016491	Oxidoreductase activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0016675	Oxidoreductase activity, acting on a heme group of donors
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0022804	Active transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0022853	Active ion transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0022857	Transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005622	Intracellular anatomical structure
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005737	Cytoplasm
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005739	Mitochondrion
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005740	Mitochondrial envelope
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005743	Mitochondrial inner membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005746	Mitochondrial respirasome
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0005751	Mitochondrial respiratory chain complex IV
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0016020	Membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0016021	Integral component of membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0019866	Organelle inner membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0031090	Organelle membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0031224	Intrinsic component of membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0031966	Mitochondrial membrane
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0031967	Organelle envelope
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0031975	Envelope
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0032991	Protein-containing complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0043226	Organelle
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0043227	Membrane-bounded organelle
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0043229	Intracellular organelle
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0045277	Respiratory chain complex IV
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0070069	Cytochrome complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0070469	Respirasome
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0098796	Membrane protein complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0098798	Mitochondrial protein-containing complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0098800	Inner mitochondrial membrane protein complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0098803	Respiratory chain complex
Cox7a1	10090.ENSMUSP00000096193	GO Component	GO:0110165	Cellular anatomical entity
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24524	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24525	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24526	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Respiratory chain complex IV
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24528	Respiratory chain complex, and Proton-transporting ATP synthase complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24530	Respiratory chain complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24535	Respiratory chain complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24537	Respiratory chain complex
Cox7a1	10090.ENSMUSP00000096193	STRING clusters	CL:24640	Cytochrome complex
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu00190	Oxidative phosphorylation
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu01100	Metabolic pathways
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu04260	Cardiac muscle contraction
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu04714	Thermogenesis
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu04932	Non-alcoholic fatty liver disease
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu05010	Alzheimer disease
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu05012	Parkinson disease
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu05014	Amyotrophic lateral sclerosis
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu05016	Huntington disease
Cox7a1	10090.ENSMUSP00000096193	KEGG	mmu05020	Prion disease
Cox7a1	10090.ENSMUSP00000096193	WikiPathways	WP295	Electron transport chain
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000042	Animal
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000081	Reproductive system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000082	Male reproductive system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000083	Female reproductive system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000088	Cardiovascular system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000156	Brown adipose tissue
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000203	Respiratory system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000254	Female reproductive gland
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000421	Connective tissue
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000431	Excretory gland
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000522	Gland
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000562	Heart
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000671	Kidney
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000763	Lung
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0000887	Muscle
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001103	Skeletal muscle
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001244	Urinary tract
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001261	Abdominal muscle
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001369	Vertebrate muscular system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001485	Muscular system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001486	Skeletal system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001487	Adipose tissue
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001488	Endocrine gland
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001489	Whole body
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001491	Viscus
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001648	Longissimus
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001650	Longissimus cervicis
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0001652	Sacrospinalis
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0003091	Urogenital system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0003092	Urinary system
Cox7a1	10090.ENSMUSP00000096193	TISSUES	BTO:0003096	Internal male genital organ
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0005622	Intracellular
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0005737	Cytoplasm
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0005739	Mitochondrion
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0016020	Membrane
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0043226	Organelle
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0070469	Respirasome
Cox7a1	10090.ENSMUSP00000096193	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0000266	Abnormal heart morphology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0000274	Enlarged heart
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0000738	Impaired muscle contractility
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0001544	Abnormal cardiovascular system physiology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0002083	Premature death
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0002106	Abnormal muscle physiology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0002127	Abnormal cardiovascular system morphology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0002833	Increased heart weight
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0002972	Abnormal cardiac muscle contractility
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0003915	Increased left ventricle weight
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0003921	Abnormal heart left ventricle morphology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0004857	Abnormal heart weight
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005140	Decreased cardiac muscle contractility
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005294	Abnormal heart ventricle morphology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005369	Muscle phenotype
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005378	Growth/size/body region phenotype
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005384	Cellular phenotype
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005385	Cardiovascular system phenotype
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005406	Abnormal heart size
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005598	Decreased ventricle muscle contractility
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005620	Abnormal muscle contractility
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0005621	Abnormal cell physiology
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0008772	Increased heart ventricle size
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0010578	Abnormal heart left ventricle size
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0010579	Increased heart left ventricle size
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0010768	Mortality/aging
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0010769	Abnormal survival
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0010954	Abnormal cellular respiration
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0020204	Abnormal heart left ventricle weight
Cox7a1	10090.ENSMUSP00000096193	Monarch	MP:0031094	Organomegaly
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0472	Membrane
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0496	Mitochondrion
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0560	Oxidoreductase
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0809	Transit peptide
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0812	Transmembrane
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-0999	Mitochondrion inner membrane
Cox7a1	10090.ENSMUSP00000096193	UniProt Keywords	KW-1133	Transmembrane helix
Cox7a1	10090.ENSMUSP00000096193	Pfam	PF02238	Cytochrome c oxidase subunit VII
Cox7a1	10090.ENSMUSP00000096193	InterPro	IPR003177	Cytochrome c oxidase subunit VIIa, metazoa
Cox7a1	10090.ENSMUSP00000096193	InterPro	IPR036539	Cytochrome c oxidase, subunit VIIa superfamily
Cox7a1	10090.ENSMUSP00000096193	InterPro	IPR039297	Cytochrome c oxidase subunit VII
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0002082	Regulation of oxidative phosphorylation
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0006091	Generation of precursor metabolites and energy
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0006119	Oxidative phosphorylation
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0006123	Mitochondrial electron transport, cytochrome c to oxygen
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0006996	Organelle organization
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0007005	Mitochondrion organization
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0008152	Metabolic process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0009060	Aerobic respiration
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0009987	Cellular process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0016043	Cellular component organization
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0019222	Regulation of metabolic process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0019646	Aerobic electron transport chain
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0022607	Cellular component assembly
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0022900	Electron transport chain
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0022904	Respiratory electron transport chain
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0031323	Regulation of cellular metabolic process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0042773	ATP synthesis coupled electron transport
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0042775	Mitochondrial ATP synthesis coupled electron transport
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0043457	Regulation of cellular respiration
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0043467	Regulation of generation of precursor metabolites and energy
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0043933	Protein-containing complex organization
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0044085	Cellular component biogenesis
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0044237	Cellular metabolic process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0045333	Cellular respiration
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0050789	Regulation of biological process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0050794	Regulation of cellular process
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0065003	Protein-containing complex assembly
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0065007	Biological regulation
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0071840	Cellular component organization or biogenesis
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:0097250	Mitochondrial respirasome assembly
Cox7a2	10090.ENSMUSP00000034881	GO Process	GO:1903715	Regulation of aerobic respiration
Cox7a2	10090.ENSMUSP00000034881	GO Function	GO:0003824	Catalytic activity
Cox7a2	10090.ENSMUSP00000034881	GO Function	GO:0016491	Oxidoreductase activity
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005622	Intracellular anatomical structure
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005737	Cytoplasm
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005739	Mitochondrion
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005740	Mitochondrial envelope
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005743	Mitochondrial inner membrane
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005746	Mitochondrial respirasome
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0005751	Mitochondrial respiratory chain complex IV
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0016020	Membrane
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0016021	Integral component of membrane
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0019866	Organelle inner membrane
Cox7a2	10090.ENSMUSP00000034881	GO Component	GO:0031090	Organelle membrane
